,0,1
4683,3LtwmK1OfN0dGs9jf3qSjn,"['Rob Thomas', '2009', 'Her Diamonds', {'danceability': 0.555, 'energy': 0.924, 'key': 7, 'loudness': -4.93, 'mode': 1, 'speechiness': 0.0604, 'acousticness': 0.0159, 'instrumentalness': 0, 'liveness': 0.075, 'valence': 0.865, 'tempo': 87.606, 'type': 'audio_features', 'id': '3LtwmK1OfN0dGs9jf3qSjn', 'uri': 'spotify:track:3LtwmK1OfN0dGs9jf3qSjn', 'track_href': 'https://api.spotify.com/v1/tracks/3LtwmK1OfN0dGs9jf3qSjn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3LtwmK1OfN0dGs9jf3qSjn', 'duration_ms': 280000, 'time_signature': 4}]"
4684,1oNToERLIN71YCPLbRIQGQ,"['Bow Wow', '2005', 'Let Me Hold You', {'danceability': 0.815, 'energy': 0.662, 'key': 6, 'loudness': -8.244, 'mode': 1, 'speechiness': 0.199, 'acousticness': 0.0915, 'instrumentalness': 0.000409, 'liveness': 0.0898, 'valence': 0.611, 'tempo': 151.518, 'type': 'audio_features', 'id': '1oNToERLIN71YCPLbRIQGQ', 'uri': 'spotify:track:1oNToERLIN71YCPLbRIQGQ', 'track_href': 'https://api.spotify.com/v1/tracks/1oNToERLIN71YCPLbRIQGQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1oNToERLIN71YCPLbRIQGQ', 'duration_ms': 248493, 'time_signature': 4}]"
4685,3jEqrIfwKO0M8ALu3TGilF,"['Bow Wow', '2005', 'Like You', {'danceability': 0.714, 'energy': 0.6, 'key': 6, 'loudness': -8.365, 'mode': 1, 'speechiness': 0.0876, 'acousticness': 0.0465, 'instrumentalness': 0, 'liveness': 0.0646, 'valence': 0.504, 'tempo': 82.017, 'type': 'audio_features', 'id': '3jEqrIfwKO0M8ALu3TGilF', 'uri': 'spotify:track:3jEqrIfwKO0M8ALu3TGilF', 'track_href': 'https://api.spotify.com/v1/tracks/3jEqrIfwKO0M8ALu3TGilF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3jEqrIfwKO0M8ALu3TGilF', 'duration_ms': 205840, 'time_signature': 4}]"
4686,6oUGAx0vkBcnGzYkvw0ZsA,"['Bow Wow', '2007', 'Shortie Like Mine', {'danceability': 0.758, 'energy': 0.642, 'key': 7, 'loudness': -8.128, 'mode': 0, 'speechiness': 0.221, 'acousticness': 0.0745, 'instrumentalness': 0, 'liveness': 0.191, 'valence': 0.701, 'tempo': 142.078, 'type': 'audio_features', 'id': '6oUGAx0vkBcnGzYkvw0ZsA', 'uri': 'spotify:track:6oUGAx0vkBcnGzYkvw0ZsA', 'track_href': 'https://api.spotify.com/v1/tracks/6oUGAx0vkBcnGzYkvw0ZsA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6oUGAx0vkBcnGzYkvw0ZsA', 'duration_ms': 268067, 'time_signature': 4}]"
4687,3LGeYNY9aWQuBJovOOowqm,"['Bow Wow', '2007', 'Outta My System', {'danceability': 0.772, 'energy': 0.59, 'key': 6, 'loudness': -6.957, 'mode': 1, 'speechiness': 0.183, 'acousticness': 0.0917, 'instrumentalness': 0, 'liveness': 0.101, 'valence': 0.743, 'tempo': 83.998, 'type': 'audio_features', 'id': '3LGeYNY9aWQuBJovOOowqm', 'uri': 'spotify:track:3LGeYNY9aWQuBJovOOowqm', 'track_href': 'https://api.spotify.com/v1/tracks/3LGeYNY9aWQuBJovOOowqm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3LGeYNY9aWQuBJovOOowqm', 'duration_ms': 238267, 'time_signature': 4}]"
4688,1fKc0iaTmLrHu1V9fpH4SK,"['DHT', '2005', 'Listen to Your Heart', {'danceability': 0.568, 'energy': 0.268, 'key': 9, 'loudness': -9.234, 'mode': 0, 'speechiness': 0.0307, 'acousticness': 0.839, 'instrumentalness': 0, 'liveness': 0.0988, 'valence': 0.216, 'tempo': 144.955, 'type': 'audio_features', 'id': '1fKc0iaTmLrHu1V9fpH4SK', 'uri': 'spotify:track:1fKc0iaTmLrHu1V9fpH4SK', 'track_href': 'https://api.spotify.com/v1/tracks/1fKc0iaTmLrHu1V9fpH4SK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1fKc0iaTmLrHu1V9fpH4SK', 'duration_ms': 271040, 'time_signature': 4}]"
4689,3TAtUJc4Sj913Cs5gBUeu0,"['Papa Roach', '2005', 'Scars', {'danceability': 0.455, 'energy': 0.929, 'key': 11, 'loudness': -3.295, 'mode': 1, 'speechiness': 0.0494, 'acousticness': 0.0875, 'instrumentalness': 0, 'liveness': 0.226, 'valence': 0.484, 'tempo': 89.782, 'type': 'audio_features', 'id': '3TAtUJc4Sj913Cs5gBUeu0', 'uri': 'spotify:track:3TAtUJc4Sj913Cs5gBUeu0', 'track_href': 'https://api.spotify.com/v1/tracks/3TAtUJc4Sj913Cs5gBUeu0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3TAtUJc4Sj913Cs5gBUeu0', 'duration_ms': 208199, 'time_signature': 4}]"
4690,741kKOif0KHklAqEi5graN,"['Gorillaz', '2005', 'Feel Good Inc.', {'danceability': 0.817, 'energy': 0.705, 'key': 6, 'loudness': -6.679, 'mode': 1, 'speechiness': 0.177, 'acousticness': 0.00836, 'instrumentalness': 0.00233, 'liveness': 0.613, 'valence': 0.771, 'tempo': 138.559, 'type': 'audio_features', 'id': '741kKOif0KHklAqEi5graN', 'uri': 'spotify:track:741kKOif0KHklAqEi5graN', 'track_href': 'https://api.spotify.com/v1/tracks/741kKOif0KHklAqEi5graN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/741kKOif0KHklAqEi5graN', 'duration_ms': 222640, 'time_signature': 4}, 'Gorillaz', '2006', 'Feel Good Inc.', {'danceability': 0.817, 'energy': 0.705, 'key': 6, 'loudness': -6.679, 'mode': 1, 'speechiness': 0.177, 'acousticness': 0.00836, 'instrumentalness': 0.00233, 'liveness': 0.613, 'valence': 0.771, 'tempo': 138.559, 'type': 'audio_features', 'id': '741kKOif0KHklAqEi5graN', 'uri': 'spotify:track:741kKOif0KHklAqEi5graN', 'track_href': 'https://api.spotify.com/v1/tracks/741kKOif0KHklAqEi5graN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/741kKOif0KHklAqEi5graN', 'duration_ms': 222640, 'time_signature': 4}]"
4691,2TfSHkHiFO4gRztVIkggkE,"['Fall Out Boy', '2005', ""Sugar, We're Goin Down"", {'danceability': 0.494, 'energy': 0.841, 'key': 7, 'loudness': -4.784, 'mode': 1, 'speechiness': 0.0838, 'acousticness': 0.00579, 'instrumentalness': 0, 'liveness': 0.122, 'valence': 0.567, 'tempo': 162.013, 'type': 'audio_features', 'id': '2TfSHkHiFO4gRztVIkggkE', 'uri': 'spotify:track:2TfSHkHiFO4gRztVIkggkE', 'track_href': 'https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE', 'duration_ms': 229093, 'time_signature': 4}, 'Fall Out Boy', '2006', ""Sugar, We're Goin Down"", {'danceability': 0.494, 'energy': 0.841, 'key': 7, 'loudness': -4.784, 'mode': 1, 'speechiness': 0.0838, 'acousticness': 0.00579, 'instrumentalness': 0, 'liveness': 0.122, 'valence': 0.567, 'tempo': 162.013, 'type': 'audio_features', 'id': '2TfSHkHiFO4gRztVIkggkE', 'uri': 'spotify:track:2TfSHkHiFO4gRztVIkggkE', 'track_href': 'https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE', 'duration_ms': 229093, 'time_signature': 4}]"
4692,0a7BloCiNzLDD9qSQHh5m7,"['Fall Out Boy', '2006', 'Dance, Dance', {'danceability': 0.62, 'energy': 0.961, 'key': 11, 'loudness': -3.198, 'mode': 0, 'speechiness': 0.154, 'acousticness': 0.00523, 'instrumentalness': 0, 'liveness': 0.0854, 'valence': 0.449, 'tempo': 114.448, 'type': 'audio_features', 'id': '0a7BloCiNzLDD9qSQHh5m7', 'uri': 'spotify:track:0a7BloCiNzLDD9qSQHh5m7', 'track_href': 'https://api.spotify.com/v1/tracks/0a7BloCiNzLDD9qSQHh5m7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0a7BloCiNzLDD9qSQHh5m7', 'duration_ms': 180267, 'time_signature': 4}]"
4693,1oagRT7LfpVlNJN6FSZDGp,"['Fall Out Boy', '2007', ""This Ain't a Scene, It's an Arms Race"", {'danceability': 0.435, 'energy': 0.887, 'key': 9, 'loudness': -4.07, 'mode': 1, 'speechiness': 0.0636, 'acousticness': 0.000747, 'instrumentalness': 0, 'liveness': 0.0327, 'valence': 0.408, 'tempo': 199.935, 'type': 'audio_features', 'id': '1oagRT7LfpVlNJN6FSZDGp', 'uri': 'spotify:track:1oagRT7LfpVlNJN6FSZDGp', 'track_href': 'https://api.spotify.com/v1/tracks/1oagRT7LfpVlNJN6FSZDGp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1oagRT7LfpVlNJN6FSZDGp', 'duration_ms': 212040, 'time_signature': 4}]"
4694,3Zwu2K0Qa5sT6teCCHPShP,"['Fall Out Boy', '2007', 'Thnks fr th Mmrs', {'danceability': 0.459, 'energy': 0.891, 'key': 10, 'loudness': -5.057, 'mode': 0, 'speechiness': 0.0623, 'acousticness': 0.00511, 'instrumentalness': 0, 'liveness': 0.106, 'valence': 0.588, 'tempo': 154.837, 'type': 'audio_features', 'id': '3Zwu2K0Qa5sT6teCCHPShP', 'uri': 'spotify:track:3Zwu2K0Qa5sT6teCCHPShP', 'track_href': 'https://api.spotify.com/v1/tracks/3Zwu2K0Qa5sT6teCCHPShP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Zwu2K0Qa5sT6teCCHPShP', 'duration_ms': 203507, 'time_signature': 4}]"
4695,0OwzUhxKoZr5EdA2KaFAEY,"['Fall Out Boy', '2013', 'My Songs Know What You Did in the Dark (Light Em Up)', {'danceability': 0.556, 'energy': 0.925, 'key': 9, 'loudness': -4.331, 'mode': 0, 'speechiness': 0.0633, 'acousticness': 0.0279, 'instrumentalness': 3.65e-06, 'liveness': 0.37, 'valence': 0.561, 'tempo': 151.995, 'type': 'audio_features', 'id': '0OwzUhxKoZr5EdA2KaFAEY', 'uri': 'spotify:track:0OwzUhxKoZr5EdA2KaFAEY', 'track_href': 'https://api.spotify.com/v1/tracks/0OwzUhxKoZr5EdA2KaFAEY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0OwzUhxKoZr5EdA2KaFAEY', 'duration_ms': 187680, 'time_signature': 4}]"
4696,04aAxqtGp5pv12UXAg4pkq,"['Fall Out Boy', '2015', 'Centuries', {'danceability': 0.394, 'energy': 0.858, 'key': 4, 'loudness': -2.868, 'mode': 0, 'speechiness': 0.0729, 'acousticness': 0.00359, 'instrumentalness': 0, 'liveness': 0.102, 'valence': 0.56, 'tempo': 176.044, 'type': 'audio_features', 'id': '04aAxqtGp5pv12UXAg4pkq', 'uri': 'spotify:track:04aAxqtGp5pv12UXAg4pkq', 'track_href': 'https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq', 'duration_ms': 228360, 'time_signature': 4}]"
4697,5PUawWFG1oIS2NwEcyHaCr,"['Fall Out Boy', '2015', 'Uma Thurman', {'danceability': 0.622, 'energy': 0.961, 'key': 4, 'loudness': -2.616, 'mode': 0, 'speechiness': 0.0669, 'acousticness': 0.102, 'instrumentalness': 0.00016, 'liveness': 0.264, 'valence': 0.687, 'tempo': 149.962, 'type': 'audio_features', 'id': '5PUawWFG1oIS2NwEcyHaCr', 'uri': 'spotify:track:5PUawWFG1oIS2NwEcyHaCr', 'track_href': 'https://api.spotify.com/v1/tracks/5PUawWFG1oIS2NwEcyHaCr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5PUawWFG1oIS2NwEcyHaCr', 'duration_ms': 211573, 'time_signature': 4}]"
4698,3XXAuCjCUKmo0q0a7oscBH,"['Pretty Ricky', '2005', 'Grind with Me', {'danceability': 0.7, 'energy': 0.538, 'key': 1, 'loudness': -5.952, 'mode': 1, 'speechiness': 0.045, 'acousticness': 0.000204, 'instrumentalness': 0, 'liveness': 0.105, 'valence': 0.189, 'tempo': 136.518, 'type': 'audio_features', 'id': '3XXAuCjCUKmo0q0a7oscBH', 'uri': 'spotify:track:3XXAuCjCUKmo0q0a7oscBH', 'track_href': 'https://api.spotify.com/v1/tracks/3XXAuCjCUKmo0q0a7oscBH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3XXAuCjCUKmo0q0a7oscBH', 'duration_ms': 237733, 'time_signature': 4}]"
4699,5y4TDQdYzlT4eoQIPOgNDz,"['Pretty Ricky', '2005', 'Your Body', {'danceability': 0.838, 'energy': 0.594, 'key': 4, 'loudness': -5.695, 'mode': 0, 'speechiness': 0.113, 'acousticness': 0.176, 'instrumentalness': 0, 'liveness': 0.0867, 'valence': 0.507, 'tempo': 90.038, 'type': 'audio_features', 'id': '5y4TDQdYzlT4eoQIPOgNDz', 'uri': 'spotify:track:5y4TDQdYzlT4eoQIPOgNDz', 'track_href': 'https://api.spotify.com/v1/tracks/5y4TDQdYzlT4eoQIPOgNDz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5y4TDQdYzlT4eoQIPOgNDz', 'duration_ms': 240040, 'time_signature': 4}]"
4700,4y8RqEzEaRDi9UracmCCdC,"['Pretty Ricky', '2007', 'On the Hotline', {'danceability': 0.712, 'energy': 0.86, 'key': 10, 'loudness': -5.556, 'mode': 0, 'speechiness': 0.178, 'acousticness': 0.0224, 'instrumentalness': 0, 'liveness': 0.0775, 'valence': 0.68, 'tempo': 92.951, 'type': 'audio_features', 'id': '4y8RqEzEaRDi9UracmCCdC', 'uri': 'spotify:track:4y8RqEzEaRDi9UracmCCdC', 'track_href': 'https://api.spotify.com/v1/tracks/4y8RqEzEaRDi9UracmCCdC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4y8RqEzEaRDi9UracmCCdC', 'duration_ms': 245013, 'time_signature': 4}]"
4701,7xYnUQigPoIDAMPVK79NEq,"['Chris Brown', '2005', 'Run It!', {'danceability': 0.846, 'energy': 0.482, 'key': 1, 'loudness': -6.721, 'mode': 0, 'speechiness': 0.129, 'acousticness': 0.0246, 'instrumentalness': 0, 'liveness': 0.393, 'valence': 0.212, 'tempo': 100.969, 'type': 'audio_features', 'id': '7xYnUQigPoIDAMPVK79NEq', 'uri': 'spotify:track:7xYnUQigPoIDAMPVK79NEq', 'track_href': 'https://api.spotify.com/v1/tracks/7xYnUQigPoIDAMPVK79NEq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7xYnUQigPoIDAMPVK79NEq', 'duration_ms': 229867, 'time_signature': 4}, 'Chris Brown', '2006', 'Run It!', {'danceability': 0.846, 'energy': 0.482, 'key': 1, 'loudness': -6.721, 'mode': 0, 'speechiness': 0.129, 'acousticness': 0.0246, 'instrumentalness': 0, 'liveness': 0.393, 'valence': 0.212, 'tempo': 100.969, 'type': 'audio_features', 'id': '7xYnUQigPoIDAMPVK79NEq', 'uri': 'spotify:track:7xYnUQigPoIDAMPVK79NEq', 'track_href': 'https://api.spotify.com/v1/tracks/7xYnUQigPoIDAMPVK79NEq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7xYnUQigPoIDAMPVK79NEq', 'duration_ms': 229867, 'time_signature': 4}]"
4702,7DFnq8FYhHMCylykf6ZCxA,"['Chris Brown', '2006', 'Yo (Excuse Me Miss)', {'danceability': 0.536, 'energy': 0.612, 'key': 4, 'loudness': -5.847, 'mode': 1, 'speechiness': 0.272, 'acousticness': 0.119, 'instrumentalness': 0, 'liveness': 0.209, 'valence': 0.57, 'tempo': 86.768, 'type': 'audio_features', 'id': '7DFnq8FYhHMCylykf6ZCxA', 'uri': 'spotify:track:7DFnq8FYhHMCylykf6ZCxA', 'track_href': 'https://api.spotify.com/v1/tracks/7DFnq8FYhHMCylykf6ZCxA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7DFnq8FYhHMCylykf6ZCxA', 'duration_ms': 229040, 'time_signature': 4}]"
4703,53ETzLQQKFCzykRbqWb1ph,"['Chris Brown', '2006', 'Gimme That', {'danceability': 0.678, 'energy': 0.572, 'key': 11, 'loudness': -7.033, 'mode': 0, 'speechiness': 0.0466, 'acousticness': 0.00374, 'instrumentalness': 6.59e-05, 'liveness': 0.118, 'valence': 0.444, 'tempo': 87.165, 'type': 'audio_features', 'id': '53ETzLQQKFCzykRbqWb1ph', 'uri': 'spotify:track:53ETzLQQKFCzykRbqWb1ph', 'track_href': 'https://api.spotify.com/v1/tracks/53ETzLQQKFCzykRbqWb1ph', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/53ETzLQQKFCzykRbqWb1ph', 'duration_ms': 186827, 'time_signature': 4}]"
4704,5F7IJrXD6Fa3EmqoYE0gU4,"['Chris Brown', '2006', 'Say Goodbye', {'danceability': 0.8, 'energy': 0.502, 'key': 1, 'loudness': -6.062, 'mode': 1, 'speechiness': 0.0371, 'acousticness': 0.00167, 'instrumentalness': 0, 'liveness': 0.0784, 'valence': 0.388, 'tempo': 115.091, 'type': 'audio_features', 'id': '5F7IJrXD6Fa3EmqoYE0gU4', 'uri': 'spotify:track:5F7IJrXD6Fa3EmqoYE0gU4', 'track_href': 'https://api.spotify.com/v1/tracks/5F7IJrXD6Fa3EmqoYE0gU4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5F7IJrXD6Fa3EmqoYE0gU4', 'duration_ms': 289760, 'time_signature': 4}]"
4705,3wKKkGVn7cVSfgPeYYIiXG,"['Chris Brown', '2007', 'Kiss Kiss', {'danceability': 0.729, 'energy': 0.658, 'key': 10, 'loudness': -3.386, 'mode': 0, 'speechiness': 0.225, 'acousticness': 0.0506, 'instrumentalness': 0, 'liveness': 0.0693, 'valence': 0.551, 'tempo': 140.043, 'type': 'audio_features', 'id': '3wKKkGVn7cVSfgPeYYIiXG', 'uri': 'spotify:track:3wKKkGVn7cVSfgPeYYIiXG', 'track_href': 'https://api.spotify.com/v1/tracks/3wKKkGVn7cVSfgPeYYIiXG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3wKKkGVn7cVSfgPeYYIiXG', 'duration_ms': 250667, 'time_signature': 3}, 'Chris Brown', '2008', 'Kiss Kiss', {'danceability': 0.729, 'energy': 0.658, 'key': 10, 'loudness': -3.386, 'mode': 0, 'speechiness': 0.225, 'acousticness': 0.0506, 'instrumentalness': 0, 'liveness': 0.0693, 'valence': 0.551, 'tempo': 140.043, 'type': 'audio_features', 'id': '3wKKkGVn7cVSfgPeYYIiXG', 'uri': 'spotify:track:3wKKkGVn7cVSfgPeYYIiXG', 'track_href': 'https://api.spotify.com/v1/tracks/3wKKkGVn7cVSfgPeYYIiXG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3wKKkGVn7cVSfgPeYYIiXG', 'duration_ms': 250667, 'time_signature': 3}]"
4706,5Lgcn7u07bHuqbOtXkN62u,"['Chris Brown', '2008', 'With You', {'danceability': 0.662, 'energy': 0.693, 'key': 3, 'loudness': -4.298, 'mode': 1, 'speechiness': 0.0698, 'acousticness': 0.134, 'instrumentalness': 0, 'liveness': 0.145, 'valence': 0.655, 'tempo': 86.009, 'type': 'audio_features', 'id': '5Lgcn7u07bHuqbOtXkN62u', 'uri': 'spotify:track:5Lgcn7u07bHuqbOtXkN62u', 'track_href': 'https://api.spotify.com/v1/tracks/5Lgcn7u07bHuqbOtXkN62u', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Lgcn7u07bHuqbOtXkN62u', 'duration_ms': 252120, 'time_signature': 4}]"
4707,3NZJlJemX3mzjf56MqC5ML,"['Chris Brown', '2008', 'Forever', {'danceability': 0.672, 'energy': 0.82, 'key': 11, 'loudness': -4.456, 'mode': 1, 'speechiness': 0.0459, 'acousticness': 0.0368, 'instrumentalness': 0.000188, 'liveness': 0.184, 'valence': 0.438, 'tempo': 120.005, 'type': 'audio_features', 'id': '3NZJlJemX3mzjf56MqC5ML', 'uri': 'spotify:track:3NZJlJemX3mzjf56MqC5ML', 'track_href': 'https://api.spotify.com/v1/tracks/3NZJlJemX3mzjf56MqC5ML', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3NZJlJemX3mzjf56MqC5ML', 'duration_ms': 278573, 'time_signature': 4}]"
4708,6wN4nT2qy3MQc098yL3Eu9,"['Chris Brown', '2010', 'Deuces', {'danceability': 0.692, 'energy': 0.736, 'key': 1, 'loudness': -5.109, 'mode': 1, 'speechiness': 0.11, 'acousticness': 0.0324, 'instrumentalness': 0, 'liveness': 0.0787, 'valence': 0.217, 'tempo': 73.987, 'type': 'audio_features', 'id': '6wN4nT2qy3MQc098yL3Eu9', 'uri': 'spotify:track:6wN4nT2qy3MQc098yL3Eu9', 'track_href': 'https://api.spotify.com/v1/tracks/6wN4nT2qy3MQc098yL3Eu9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6wN4nT2qy3MQc098yL3Eu9', 'duration_ms': 276560, 'time_signature': 4}]"
4709,3hsmbFKT5Cujb5GQjqEU39,"['Chris Brown', '2011', 'Look at Me Now', {'danceability': 0.767, 'energy': 0.677, 'key': 11, 'loudness': -6.128, 'mode': 0, 'speechiness': 0.184, 'acousticness': 0.0339, 'instrumentalness': 5.51e-06, 'liveness': 0.144, 'valence': 0.538, 'tempo': 146.155, 'type': 'audio_features', 'id': '3hsmbFKT5Cujb5GQjqEU39', 'uri': 'spotify:track:3hsmbFKT5Cujb5GQjqEU39', 'track_href': 'https://api.spotify.com/v1/tracks/3hsmbFKT5Cujb5GQjqEU39', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3hsmbFKT5Cujb5GQjqEU39', 'duration_ms': 222587, 'time_signature': 4}]"
4710,2QtxlzvSBONjs1bDC34ixs,"['Chris Brown', '2011', 'Yeah 3x', {'danceability': 0.705, 'energy': 0.882, 'key': 11, 'loudness': -3.201, 'mode': 0, 'speechiness': 0.0445, 'acousticness': 0.000369, 'instrumentalness': 1.16e-06, 'liveness': 0.0934, 'valence': 0.7, 'tempo': 130.0, 'type': 'audio_features', 'id': '2QtxlzvSBONjs1bDC34ixs', 'uri': 'spotify:track:2QtxlzvSBONjs1bDC34ixs', 'track_href': 'https://api.spotify.com/v1/tracks/2QtxlzvSBONjs1bDC34ixs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2QtxlzvSBONjs1bDC34ixs', 'duration_ms': 241667, 'time_signature': 4}]"
4711,3dhvQUA0NyrAea4vQ7X6Gn,"['Chris Brown', '2011', ""She Ain't You"", {'danceability': 0.634, 'energy': 0.716, 'key': 2, 'loudness': -6.502, 'mode': 1, 'speechiness': 0.128, 'acousticness': 0.0341, 'instrumentalness': 0, 'liveness': 0.0877, 'valence': 0.619, 'tempo': 91.039, 'type': 'audio_features', 'id': '3dhvQUA0NyrAea4vQ7X6Gn', 'uri': 'spotify:track:3dhvQUA0NyrAea4vQ7X6Gn', 'track_href': 'https://api.spotify.com/v1/tracks/3dhvQUA0NyrAea4vQ7X6Gn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3dhvQUA0NyrAea4vQ7X6Gn', 'duration_ms': 248107, 'time_signature': 4}]"
4712,18VfHIPaCo0s6FTi1Fnp6T,"['Chris Brown', '2012', ""Don't Wake Me Up"", {'danceability': 0.602, 'energy': 0.691, 'key': 7, 'loudness': -5.197, 'mode': 0, 'speechiness': 0.051, 'acousticness': 0.0548, 'instrumentalness': 0, 'liveness': 0.144, 'valence': 0.206, 'tempo': 127.967, 'type': 'audio_features', 'id': '18VfHIPaCo0s6FTi1Fnp6T', 'uri': 'spotify:track:18VfHIPaCo0s6FTi1Fnp6T', 'track_href': 'https://api.spotify.com/v1/tracks/18VfHIPaCo0s6FTi1Fnp6T', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/18VfHIPaCo0s6FTi1Fnp6T', 'duration_ms': 222307, 'time_signature': 4}]"
4713,1RMRkCn07y2xtBip9DzwmC,"['Chris Brown', '2012', 'Turn Up the Music', {'danceability': 0.594, 'energy': 0.841, 'key': 1, 'loudness': -5.792, 'mode': 1, 'speechiness': 0.102, 'acousticness': 0.000238, 'instrumentalness': 2.22e-06, 'liveness': 0.156, 'valence': 0.643, 'tempo': 129.925, 'type': 'audio_features', 'id': '1RMRkCn07y2xtBip9DzwmC', 'uri': 'spotify:track:1RMRkCn07y2xtBip9DzwmC', 'track_href': 'https://api.spotify.com/v1/tracks/1RMRkCn07y2xtBip9DzwmC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1RMRkCn07y2xtBip9DzwmC', 'duration_ms': 227973, 'time_signature': 4}]"
4714,5BrTUo0xP1wKXLJWUaGFtk,"['Chris Brown', '2014', 'Loyal', {'danceability': 0.841, 'energy': 0.522, 'key': 10, 'loudness': -5.963, 'mode': 0, 'speechiness': 0.049, 'acousticness': 0.0168, 'instrumentalness': 1.37e-06, 'liveness': 0.188, 'valence': 0.616, 'tempo': 99.059, 'type': 'audio_features', 'id': '5BrTUo0xP1wKXLJWUaGFtk', 'uri': 'spotify:track:5BrTUo0xP1wKXLJWUaGFtk', 'track_href': 'https://api.spotify.com/v1/tracks/5BrTUo0xP1wKXLJWUaGFtk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5BrTUo0xP1wKXLJWUaGFtk', 'duration_ms': 264947, 'time_signature': 4}]"
4715,3fBbfrWZUuWWrMQXFISr7N,"['Chris Brown', '2014', 'New Flame', {'danceability': 0.702, 'energy': 0.629, 'key': 1, 'loudness': -4.292, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.0506, 'instrumentalness': 0, 'liveness': 0.0963, 'valence': 0.446, 'tempo': 141.967, 'type': 'audio_features', 'id': '3fBbfrWZUuWWrMQXFISr7N', 'uri': 'spotify:track:3fBbfrWZUuWWrMQXFISr7N', 'track_href': 'https://api.spotify.com/v1/tracks/3fBbfrWZUuWWrMQXFISr7N', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3fBbfrWZUuWWrMQXFISr7N', 'duration_ms': 244227, 'time_signature': 4}]"
4716,6dlpABcXrQKRU9G00i6Zba,"['Chris Brown', '2016', 'Back to Sleep', {'danceability': 0.647, 'energy': 0.646, 'key': 9, 'loudness': -5.483, 'mode': 0, 'speechiness': 0.243, 'acousticness': 0.0424, 'instrumentalness': 0, 'liveness': 0.0888, 'valence': 0.721, 'tempo': 92.981, 'type': 'audio_features', 'id': '6dlpABcXrQKRU9G00i6Zba', 'uri': 'spotify:track:6dlpABcXrQKRU9G00i6Zba', 'track_href': 'https://api.spotify.com/v1/tracks/6dlpABcXrQKRU9G00i6Zba', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6dlpABcXrQKRU9G00i6Zba', 'duration_ms': 201253, 'time_signature': 4}]"
